cum_budget,optimizer,budget,performance,seed
282100000,SMAC,,-50.0,2.0
282200000,SMAC,,-50.0,2.0
282300000,SMAC,,-50.0,2.0
282400000,SMAC,,-50.0,2.0
282500000,SMAC,,-50.0,2.0
282600000,SMAC,,-50.0,2.0
282700000,SMAC,,-50.0,2.0
282800000,SMAC,,-50.0,2.0
282900000,SMAC,,-50.0,2.0
283000000,SMAC,,-50.0,2.0
283100000,SMAC,,-50.0,2.0
283200000,SMAC,,-50.0,2.0
283300000,SMAC,,-50.0,2.0
283400000,SMAC,,-50.0,2.0
283500000,SMAC,,-50.0,2.0
283600000,SMAC,,-50.0,2.0
283700000,SMAC,,-50.0,2.0
283800000,SMAC,,-50.0,2.0
283900000,SMAC,,-50.0,2.0
284000000,SMAC,,-50.0,2.0
284100000,SMAC,,-50.0,2.0
284200000,SMAC,,-50.0,2.0
284300000,SMAC,,-50.0,2.0
284400000,SMAC,,-50.0,2.0
284500000,SMAC,,-50.0,2.0
284600000,SMAC,,-50.0,2.0
284700000,SMAC,,-50.0,2.0
284800000,SMAC,,-50.0,2.0
284900000,SMAC,,-50.0,2.0
285000000,SMAC,,-50.0,2.0
285100000,SMAC,,-50.0,2.0
285200000,SMAC,,-50.0,2.0
285300000,SMAC,,-50.0,2.0
285400000,SMAC,,-50.0,2.0
285500000,SMAC,,-50.0,2.0
285600000,SMAC,,-50.0,2.0
285700000,SMAC,,-50.0,2.0
285800000,SMAC,,-50.0,2.0
285900000,SMAC,,-50.0,2.0
286000000,SMAC,,-50.0,2.0
286100000,SMAC,,-50.0,2.0
286200000,SMAC,,-50.0,2.0
286300000,SMAC,,-50.0,2.0
286400000,SMAC,,-50.0,2.0
286500000,SMAC,,-50.0,2.0
286600000,SMAC,,-50.0,2.0
286700000,SMAC,,-50.0,2.0
286800000,SMAC,,-50.0,2.0
286900000,SMAC,,-50.0,2.0
287000000,SMAC,,-50.0,2.0
287100000,SMAC,,-50.0,2.0
287200000,SMAC,,-50.0,2.0
287300000,SMAC,,-50.0,2.0
287400000,SMAC,,-50.0,2.0
287500000,SMAC,,-50.0,2.0
287600000,SMAC,,-50.0,2.0
287700000,SMAC,,-50.0,2.0
287800000,SMAC,,-50.0,2.0
287900000,SMAC,,-50.0,2.0
288000000,SMAC,,-50.0,2.0
288100000,SMAC,,-50.0,2.0
288200000,SMAC,,-50.0,2.0
288300000,SMAC,,-50.0,2.0
288400000,SMAC,,-50.0,2.0
288500000,SMAC,,-50.0,2.0
288600000,SMAC,,-50.0,2.0
288700000,SMAC,,-50.0,2.0
288800000,SMAC,,-50.0,2.0
288900000,SMAC,,-50.0,2.0
289000000,SMAC,,-50.0,2.0
289100000,SMAC,,-50.0,2.0
289200000,SMAC,,-50.0,2.0
289300000,SMAC,,-50.0,2.0
289400000,SMAC,,-50.0,2.0
289500000,SMAC,,-50.0,2.0
289600000,SMAC,,-50.0,2.0
289700000,SMAC,,-50.0,2.0
289800000,SMAC,,-50.0,2.0
289900000,SMAC,,-50.0,2.0
290000000,SMAC,10000000.0,-50.0,2.0
290100000,SMAC,,-50.0,2.0
290200000,SMAC,,-50.0,2.0
290300000,SMAC,,-50.0,2.0
290400000,SMAC,,-50.0,2.0
290500000,SMAC,,-50.0,2.0
290600000,SMAC,,-50.0,2.0
290700000,SMAC,,-50.0,2.0
290800000,SMAC,,-50.0,2.0
290900000,SMAC,,-50.0,2.0
291000000,SMAC,,-50.0,2.0
291100000,SMAC,,-50.0,2.0
291200000,SMAC,,-50.0,2.0
291300000,SMAC,,-50.0,2.0
291400000,SMAC,,-50.0,2.0
291500000,SMAC,,-50.0,2.0
291600000,SMAC,,-50.0,2.0
291700000,SMAC,,-50.0,2.0
291800000,SMAC,,-50.0,2.0
291900000,SMAC,,-50.0,2.0
292000000,SMAC,,-50.0,2.0
292100000,SMAC,,-50.0,2.0
292200000,SMAC,,-50.0,2.0
292300000,SMAC,,-50.0,2.0
292400000,SMAC,,-50.0,2.0
292500000,SMAC,,-50.0,2.0
292600000,SMAC,,-50.0,2.0
292700000,SMAC,,-50.0,2.0
292800000,SMAC,,-50.0,2.0
292900000,SMAC,,-50.0,2.0
293000000,SMAC,,-50.0,2.0
293100000,SMAC,,-50.0,2.0
293200000,SMAC,,-50.0,2.0
293300000,SMAC,,-50.0,2.0
293400000,SMAC,,-50.0,2.0
293500000,SMAC,,-50.0,2.0
293600000,SMAC,,-50.0,2.0
293700000,SMAC,,-50.0,2.0
293800000,SMAC,,-50.0,2.0
293900000,SMAC,,-50.0,2.0
294000000,SMAC,,-50.0,2.0
294100000,SMAC,,-50.0,2.0
294200000,SMAC,,-50.0,2.0
294300000,SMAC,,-50.0,2.0
294400000,SMAC,,-50.0,2.0
294500000,SMAC,,-50.0,2.0
294600000,SMAC,,-50.0,2.0
294700000,SMAC,,-50.0,2.0
294800000,SMAC,,-50.0,2.0
294900000,SMAC,,-50.0,2.0
295000000,SMAC,,-50.0,2.0
295100000,SMAC,,-50.0,2.0
295200000,SMAC,,-50.0,2.0
295300000,SMAC,,-50.0,2.0
295400000,SMAC,,-50.0,2.0
295500000,SMAC,,-50.0,2.0
295600000,SMAC,,-50.0,2.0
295700000,SMAC,,-50.0,2.0
295800000,SMAC,,-50.0,2.0
295900000,SMAC,,-50.0,2.0
296000000,SMAC,,-50.0,2.0
296100000,SMAC,,-50.0,2.0
296200000,SMAC,,-50.0,2.0
296300000,SMAC,,-50.0,2.0
296400000,SMAC,,-50.0,2.0
296500000,SMAC,,-50.0,2.0
296600000,SMAC,,-50.0,2.0
296700000,SMAC,,-50.0,2.0
296800000,SMAC,,-50.0,2.0
296900000,SMAC,,-50.0,2.0
297000000,SMAC,,-50.0,2.0
297100000,SMAC,,-50.0,2.0
297200000,SMAC,,-50.0,2.0
297300000,SMAC,,-50.0,2.0
297400000,SMAC,,-50.0,2.0
297500000,SMAC,,-50.0,2.0
297600000,SMAC,,-50.0,2.0
297700000,SMAC,,-50.0,2.0
297800000,SMAC,,-50.0,2.0
297900000,SMAC,,-50.0,2.0
298000000,SMAC,,-50.0,2.0
298100000,SMAC,,-50.0,2.0
298200000,SMAC,,-50.0,2.0
298300000,SMAC,,-50.0,2.0
298400000,SMAC,,-50.0,2.0
298500000,SMAC,,-50.0,2.0
298600000,SMAC,,-50.0,2.0
298700000,SMAC,,-50.0,2.0
298800000,SMAC,,-50.0,2.0
298900000,SMAC,,-50.0,2.0
299000000,SMAC,,-50.0,2.0
299100000,SMAC,,-50.0,2.0
299200000,SMAC,,-50.0,2.0
299300000,SMAC,,-50.0,2.0
299400000,SMAC,,-50.0,2.0
299500000,SMAC,,-50.0,2.0
299600000,SMAC,,-50.0,2.0
299700000,SMAC,,-50.0,2.0
299800000,SMAC,,-50.0,2.0
299900000,SMAC,,-50.0,2.0
300000000,SMAC,10000000.0,-50.0,2.0
300100000,SMAC,,-50.0,2.0
300200000,SMAC,,-50.0,2.0
300300000,SMAC,,-50.0,2.0
300400000,SMAC,,-50.0,2.0
300500000,SMAC,,-50.0,2.0
300600000,SMAC,,-50.0,2.0
300700000,SMAC,,-50.0,2.0
300800000,SMAC,,-50.0,2.0
300900000,SMAC,,-50.0,2.0
301000000,SMAC,,-50.0,2.0
301100000,SMAC,,-50.0,2.0
301200000,SMAC,,-50.0,2.0
301300000,SMAC,,-50.0,2.0
301400000,SMAC,,-50.0,2.0
301500000,SMAC,,-50.0,2.0
301600000,SMAC,,-50.0,2.0
301700000,SMAC,,-50.0,2.0
301800000,SMAC,,-50.0,2.0
301900000,SMAC,,-50.0,2.0
302000000,SMAC,,-50.0,2.0
302100000,SMAC,,-50.0,2.0
302200000,SMAC,,-50.0,2.0
302300000,SMAC,,-50.0,2.0
302400000,SMAC,,-50.0,2.0
302500000,SMAC,,-50.0,2.0
302600000,SMAC,,-50.0,2.0
302700000,SMAC,,-50.0,2.0
302800000,SMAC,,-50.0,2.0
302900000,SMAC,,-50.0,2.0
303000000,SMAC,,-50.0,2.0
303100000,SMAC,,-50.0,2.0
303200000,SMAC,,-50.0,2.0
303300000,SMAC,,-50.0,2.0
303400000,SMAC,,-50.0,2.0
303500000,SMAC,,-50.0,2.0
303600000,SMAC,,-50.0,2.0
303700000,SMAC,,-50.0,2.0
303800000,SMAC,,-50.0,2.0
303900000,SMAC,,-50.0,2.0
304000000,SMAC,,-50.0,2.0
304100000,SMAC,,-50.0,2.0
304200000,SMAC,,-50.0,2.0
304300000,SMAC,,-50.0,2.0
304400000,SMAC,,-50.0,2.0
304500000,SMAC,,-50.0,2.0
304600000,SMAC,,-50.0,2.0
304700000,SMAC,,-50.0,2.0
304800000,SMAC,,-50.0,2.0
304900000,SMAC,,-50.0,2.0
305000000,SMAC,,-50.0,2.0
305100000,SMAC,,-50.0,2.0
305200000,SMAC,,-50.0,2.0
305300000,SMAC,,-50.0,2.0
305400000,SMAC,,-50.0,2.0
305500000,SMAC,,-50.0,2.0
305600000,SMAC,,-50.0,2.0
305700000,SMAC,,-50.0,2.0
305800000,SMAC,,-50.0,2.0
305900000,SMAC,,-50.0,2.0
306000000,SMAC,,-50.0,2.0
306100000,SMAC,,-50.0,2.0
306200000,SMAC,,-50.0,2.0
306300000,SMAC,,-50.0,2.0
306400000,SMAC,,-50.0,2.0
306500000,SMAC,,-50.0,2.0
306600000,SMAC,,-50.0,2.0
306700000,SMAC,,-50.0,2.0
306800000,SMAC,,-50.0,2.0
306900000,SMAC,,-50.0,2.0
307000000,SMAC,,-50.0,2.0
307100000,SMAC,,-50.0,2.0
307200000,SMAC,,-50.0,2.0
307300000,SMAC,,-50.0,2.0
307400000,SMAC,,-50.0,2.0
307500000,SMAC,,-50.0,2.0
307600000,SMAC,,-50.0,2.0
307700000,SMAC,,-50.0,2.0
307800000,SMAC,,-50.0,2.0
307900000,SMAC,,-50.0,2.0
308000000,SMAC,,-50.0,2.0
308100000,SMAC,,-50.0,2.0
308200000,SMAC,,-50.0,2.0
308300000,SMAC,,-50.0,2.0
308400000,SMAC,,-50.0,2.0
308500000,SMAC,,-50.0,2.0
308600000,SMAC,,-50.0,2.0
308700000,SMAC,,-50.0,2.0
308800000,SMAC,,-50.0,2.0
308900000,SMAC,,-50.0,2.0
309000000,SMAC,,-50.0,2.0
309100000,SMAC,,-50.0,2.0
309200000,SMAC,,-50.0,2.0
309300000,SMAC,,-50.0,2.0
309400000,SMAC,,-50.0,2.0
309500000,SMAC,,-50.0,2.0
309600000,SMAC,,-50.0,2.0
309700000,SMAC,,-50.0,2.0
309800000,SMAC,,-50.0,2.0
309900000,SMAC,,-50.0,2.0
310000000,SMAC,10000000.0,-475.5859375,2.0
310100000,SMAC,,-475.5859375,2.0
310200000,SMAC,,-475.5859375,2.0
310300000,SMAC,,-475.5859375,2.0
310400000,SMAC,,-475.5859375,2.0
310500000,SMAC,,-475.5859375,2.0
310600000,SMAC,,-475.5859375,2.0
310700000,SMAC,,-475.5859375,2.0
310800000,SMAC,,-475.5859375,2.0
310900000,SMAC,,-475.5859375,2.0
311000000,SMAC,,-475.5859375,2.0
311100000,SMAC,,-475.5859375,2.0
311200000,SMAC,,-475.5859375,2.0
311300000,SMAC,,-475.5859375,2.0
311400000,SMAC,,-475.5859375,2.0
311500000,SMAC,,-475.5859375,2.0
311600000,SMAC,,-475.5859375,2.0
311700000,SMAC,,-475.5859375,2.0
311800000,SMAC,,-475.5859375,2.0
311900000,SMAC,,-475.5859375,2.0
312000000,SMAC,,-475.5859375,2.0
312100000,SMAC,,-475.5859375,2.0
312200000,SMAC,,-475.5859375,2.0
312300000,SMAC,,-475.5859375,2.0
312400000,SMAC,,-475.5859375,2.0
312500000,SMAC,,-475.5859375,2.0
312600000,SMAC,,-475.5859375,2.0
312700000,SMAC,,-475.5859375,2.0
312800000,SMAC,,-475.5859375,2.0
312900000,SMAC,,-475.5859375,2.0
313000000,SMAC,,-475.5859375,2.0
313100000,SMAC,,-475.5859375,2.0
313200000,SMAC,,-475.5859375,2.0
313300000,SMAC,,-475.5859375,2.0
313400000,SMAC,,-475.5859375,2.0
313500000,SMAC,,-475.5859375,2.0
313600000,SMAC,,-475.5859375,2.0
313700000,SMAC,,-475.5859375,2.0
313800000,SMAC,,-475.5859375,2.0
313900000,SMAC,,-475.5859375,2.0
314000000,SMAC,,-475.5859375,2.0
314100000,SMAC,,-475.5859375,2.0
314200000,SMAC,,-475.5859375,2.0
314300000,SMAC,,-475.5859375,2.0
314400000,SMAC,,-475.5859375,2.0
314500000,SMAC,,-475.5859375,2.0
314600000,SMAC,,-475.5859375,2.0
314700000,SMAC,,-475.5859375,2.0
314800000,SMAC,,-475.5859375,2.0
314900000,SMAC,,-475.5859375,2.0
315000000,SMAC,,-475.5859375,2.0
315100000,SMAC,,-475.5859375,2.0
315200000,SMAC,,-475.5859375,2.0
315300000,SMAC,,-475.5859375,2.0
315400000,SMAC,,-475.5859375,2.0
315500000,SMAC,,-475.5859375,2.0
315600000,SMAC,,-475.5859375,2.0
315700000,SMAC,,-475.5859375,2.0
315800000,SMAC,,-475.5859375,2.0
315900000,SMAC,,-475.5859375,2.0
316000000,SMAC,,-475.5859375,2.0
316100000,SMAC,,-475.5859375,2.0
316200000,SMAC,,-475.5859375,2.0
316300000,SMAC,,-475.5859375,2.0
316400000,SMAC,,-475.5859375,2.0
316500000,SMAC,,-475.5859375,2.0
316600000,SMAC,,-475.5859375,2.0
316700000,SMAC,,-475.5859375,2.0
316800000,SMAC,,-475.5859375,2.0
316900000,SMAC,,-475.5859375,2.0
317000000,SMAC,,-475.5859375,2.0
317100000,SMAC,,-475.5859375,2.0
317200000,SMAC,,-475.5859375,2.0
317300000,SMAC,,-475.5859375,2.0
317400000,SMAC,,-475.5859375,2.0
317500000,SMAC,,-475.5859375,2.0
317600000,SMAC,,-475.5859375,2.0
317700000,SMAC,,-475.5859375,2.0
317800000,SMAC,,-475.5859375,2.0
317900000,SMAC,,-475.5859375,2.0
318000000,SMAC,,-475.5859375,2.0
318100000,SMAC,,-475.5859375,2.0
318200000,SMAC,,-475.5859375,2.0
318300000,SMAC,,-475.5859375,2.0
318400000,SMAC,,-475.5859375,2.0
318500000,SMAC,,-475.5859375,2.0
318600000,SMAC,,-475.5859375,2.0
318700000,SMAC,,-475.5859375,2.0
318800000,SMAC,,-475.5859375,2.0
318900000,SMAC,,-475.5859375,2.0
319000000,SMAC,,-475.5859375,2.0
319100000,SMAC,,-475.5859375,2.0
319200000,SMAC,,-475.5859375,2.0
319300000,SMAC,,-475.5859375,2.0
319400000,SMAC,,-475.5859375,2.0
319500000,SMAC,,-475.5859375,2.0
319600000,SMAC,,-475.5859375,2.0
319700000,SMAC,,-475.5859375,2.0
319800000,SMAC,,-475.5859375,2.0
319900000,SMAC,,-475.5859375,2.0
320000000,SMAC,10000000.0,-439.84375,2.0
10000000,SMAC + HB,156250.0,-354.8828125,0.0
10100000,SMAC + HB,,-354.8828125,0.0
10200000,SMAC + HB,,-354.8828125,0.0
10300000,SMAC + HB,,-354.8828125,0.0
10400000,SMAC + HB,,-354.8828125,0.0
10500000,SMAC + HB,,-354.8828125,0.0
10600000,SMAC + HB,,-354.8828125,0.0
10700000,SMAC + HB,,-354.8828125,0.0
10800000,SMAC + HB,,-354.8828125,0.0
10900000,SMAC + HB,,-354.8828125,0.0
11000000,SMAC + HB,,-354.8828125,0.0
11100000,SMAC + HB,,-354.8828125,0.0
11200000,SMAC + HB,,-354.8828125,0.0
11300000,SMAC + HB,,-354.8828125,0.0
11400000,SMAC + HB,,-354.8828125,0.0
11500000,SMAC + HB,,-354.8828125,0.0
11600000,SMAC + HB,,-354.8828125,0.0
11700000,SMAC + HB,,-354.8828125,0.0
11800000,SMAC + HB,,-354.8828125,0.0
11900000,SMAC + HB,,-354.8828125,0.0
12000000,SMAC + HB,,-354.8828125,0.0
12100000,SMAC + HB,,-354.8828125,0.0
12200000,SMAC + HB,,-354.8828125,0.0
12300000,SMAC + HB,,-354.8828125,0.0
12400000,SMAC + HB,,-354.8828125,0.0
12500000,SMAC + HB,,-354.8828125,0.0
12600000,SMAC + HB,,-354.8828125,0.0
12700000,SMAC + HB,,-354.8828125,0.0
12800000,SMAC + HB,,-354.8828125,0.0
12900000,SMAC + HB,,-354.8828125,0.0
13000000,SMAC + HB,,-354.8828125,0.0
13100000,SMAC + HB,,-354.8828125,0.0
13200000,SMAC + HB,,-354.8828125,0.0
13300000,SMAC + HB,,-354.8828125,0.0
13400000,SMAC + HB,,-354.8828125,0.0
13500000,SMAC + HB,,-354.8828125,0.0
13600000,SMAC + HB,,-354.8828125,0.0
13700000,SMAC + HB,,-354.8828125,0.0
13800000,SMAC + HB,,-354.8828125,0.0
13900000,SMAC + HB,,-354.8828125,0.0
14000000,SMAC + HB,,-354.8828125,0.0
14100000,SMAC + HB,,-354.8828125,0.0
14200000,SMAC + HB,,-354.8828125,0.0
14300000,SMAC + HB,,-354.8828125,0.0
14400000,SMAC + HB,,-354.8828125,0.0
14500000,SMAC + HB,,-354.8828125,0.0
14600000,SMAC + HB,,-354.8828125,0.0
14700000,SMAC + HB,,-354.8828125,0.0
14800000,SMAC + HB,,-354.8828125,0.0
14900000,SMAC + HB,,-354.8828125,0.0
15000000,SMAC + HB,,-354.8828125,0.0
15100000,SMAC + HB,,-354.8828125,0.0
15200000,SMAC + HB,,-354.8828125,0.0
15300000,SMAC + HB,,-354.8828125,0.0
15400000,SMAC + HB,,-354.8828125,0.0
15500000,SMAC + HB,,-354.8828125,0.0
15600000,SMAC + HB,,-354.8828125,0.0
15700000,SMAC + HB,,-354.8828125,0.0
15800000,SMAC + HB,,-354.8828125,0.0
15900000,SMAC + HB,,-354.8828125,0.0
16000000,SMAC + HB,,-354.8828125,0.0
16100000,SMAC + HB,,-354.8828125,0.0
16200000,SMAC + HB,,-354.8828125,0.0
16300000,SMAC + HB,,-354.8828125,0.0
16400000,SMAC + HB,,-354.8828125,0.0
16500000,SMAC + HB,,-354.8828125,0.0
16600000,SMAC + HB,,-354.8828125,0.0
16700000,SMAC + HB,,-354.8828125,0.0
16800000,SMAC + HB,,-354.8828125,0.0
16900000,SMAC + HB,,-354.8828125,0.0
17000000,SMAC + HB,,-354.8828125,0.0
17100000,SMAC + HB,,-354.8828125,0.0
17200000,SMAC + HB,,-354.8828125,0.0
17300000,SMAC + HB,,-354.8828125,0.0
17400000,SMAC + HB,,-354.8828125,0.0
17500000,SMAC + HB,,-354.8828125,0.0
17600000,SMAC + HB,,-354.8828125,0.0
17700000,SMAC + HB,,-354.8828125,0.0
17800000,SMAC + HB,,-354.8828125,0.0
17900000,SMAC + HB,,-354.8828125,0.0
18000000,SMAC + HB,,-354.8828125,0.0
18100000,SMAC + HB,,-354.8828125,0.0
18200000,SMAC + HB,,-354.8828125,0.0
18300000,SMAC + HB,,-354.8828125,0.0
18400000,SMAC + HB,,-354.8828125,0.0
18500000,SMAC + HB,,-354.8828125,0.0
18600000,SMAC + HB,,-354.8828125,0.0
18700000,SMAC + HB,,-354.8828125,0.0
18800000,SMAC + HB,,-354.8828125,0.0
18900000,SMAC + HB,,-354.8828125,0.0
19000000,SMAC + HB,,-354.8828125,0.0
19100000,SMAC + HB,,-354.8828125,0.0
19200000,SMAC + HB,,-354.8828125,0.0
19300000,SMAC + HB,,-354.8828125,0.0
19400000,SMAC + HB,,-354.8828125,0.0
19500000,SMAC + HB,,-354.8828125,0.0
19600000,SMAC + HB,,-354.8828125,0.0
19700000,SMAC + HB,,-354.8828125,0.0
19800000,SMAC + HB,,-354.8828125,0.0
19900000,SMAC + HB,,-354.8828125,0.0
20000000,SMAC + HB,,-354.8828125,0.0
20100000,SMAC + HB,,-354.8828125,0.0
20200000,SMAC + HB,,-354.8828125,0.0
20300000,SMAC + HB,,-354.8828125,0.0
20400000,SMAC + HB,,-354.8828125,0.0
20500000,SMAC + HB,,-354.8828125,0.0
20600000,SMAC + HB,,-354.8828125,0.0
20700000,SMAC + HB,,-354.8828125,0.0
20800000,SMAC + HB,,-354.8828125,0.0
20900000,SMAC + HB,,-354.8828125,0.0
21000000,SMAC + HB,,-354.8828125,0.0
21100000,SMAC + HB,,-354.8828125,0.0
21200000,SMAC + HB,,-354.8828125,0.0
21300000,SMAC + HB,,-354.8828125,0.0
21400000,SMAC + HB,,-354.8828125,0.0
21500000,SMAC + HB,,-354.8828125,0.0
21600000,SMAC + HB,,-354.8828125,0.0
21700000,SMAC + HB,,-354.8828125,0.0
21800000,SMAC + HB,,-354.8828125,0.0
21900000,SMAC + HB,,-354.8828125,0.0
22000000,SMAC + HB,,-354.8828125,0.0
22100000,SMAC + HB,,-354.8828125,0.0
22200000,SMAC + HB,,-354.8828125,0.0
22300000,SMAC + HB,,-354.8828125,0.0
22400000,SMAC + HB,,-354.8828125,0.0
22500000,SMAC + HB,,-354.8828125,0.0
22600000,SMAC + HB,,-354.8828125,0.0
22700000,SMAC + HB,,-354.8828125,0.0
22800000,SMAC + HB,,-354.8828125,0.0
22900000,SMAC + HB,,-354.8828125,0.0
23000000,SMAC + HB,,-354.8828125,0.0
23100000,SMAC + HB,,-354.8828125,0.0
23200000,SMAC + HB,,-354.8828125,0.0
23300000,SMAC + HB,,-354.8828125,0.0
23400000,SMAC + HB,,-354.8828125,0.0
23500000,SMAC + HB,,-354.8828125,0.0
23600000,SMAC + HB,,-354.8828125,0.0
23700000,SMAC + HB,,-354.8828125,0.0
23800000,SMAC + HB,,-354.8828125,0.0
23900000,SMAC + HB,,-354.8828125,0.0
24000000,SMAC + HB,,-354.8828125,0.0
24100000,SMAC + HB,,-354.8828125,0.0
24200000,SMAC + HB,,-354.8828125,0.0
24300000,SMAC + HB,,-354.8828125,0.0
24400000,SMAC + HB,,-354.8828125,0.0
24500000,SMAC + HB,,-354.8828125,0.0
24600000,SMAC + HB,,-354.8828125,0.0
24700000,SMAC + HB,,-354.8828125,0.0
24800000,SMAC + HB,,-354.8828125,0.0
24900000,SMAC + HB,,-354.8828125,0.0
25000000,SMAC + HB,,-354.8828125,0.0
25100000,SMAC + HB,,-354.8828125,0.0
25200000,SMAC + HB,,-354.8828125,0.0
25300000,SMAC + HB,,-354.8828125,0.0
25400000,SMAC + HB,,-354.8828125,0.0
25500000,SMAC + HB,,-354.8828125,0.0
25600000,SMAC + HB,,-354.8828125,0.0
25700000,SMAC + HB,,-354.8828125,0.0
25800000,SMAC + HB,,-354.8828125,0.0
25900000,SMAC + HB,,-354.8828125,0.0
26000000,SMAC + HB,,-354.8828125,0.0
26100000,SMAC + HB,,-354.8828125,0.0
26200000,SMAC + HB,,-354.8828125,0.0
26300000,SMAC + HB,,-354.8828125,0.0
26400000,SMAC + HB,,-354.8828125,0.0
26500000,SMAC + HB,,-354.8828125,0.0
26600000,SMAC + HB,,-354.8828125,0.0
26700000,SMAC + HB,,-354.8828125,0.0
26800000,SMAC + HB,,-354.8828125,0.0
26900000,SMAC + HB,,-354.8828125,0.0
27000000,SMAC + HB,,-354.8828125,0.0
27100000,SMAC + HB,,-354.8828125,0.0
27200000,SMAC + HB,,-354.8828125,0.0
27300000,SMAC + HB,,-354.8828125,0.0
27400000,SMAC + HB,,-354.8828125,0.0
27500000,SMAC + HB,,-354.8828125,0.0
27600000,SMAC + HB,,-354.8828125,0.0
27700000,SMAC + HB,,-354.8828125,0.0
27800000,SMAC + HB,,-354.8828125,0.0
27900000,SMAC + HB,,-354.8828125,0.0
28000000,SMAC + HB,,-354.8828125,0.0
28100000,SMAC + HB,,-354.8828125,0.0
28200000,SMAC + HB,,-354.8828125,0.0
28300000,SMAC + HB,,-354.8828125,0.0
28400000,SMAC + HB,,-354.8828125,0.0
28500000,SMAC + HB,,-354.8828125,0.0
28600000,SMAC + HB,,-354.8828125,0.0
28700000,SMAC + HB,,-354.8828125,0.0
28800000,SMAC + HB,,-354.8828125,0.0
28900000,SMAC + HB,,-354.8828125,0.0
29000000,SMAC + HB,,-354.8828125,0.0
29100000,SMAC + HB,,-354.8828125,0.0
29200000,SMAC + HB,,-354.8828125,0.0
29300000,SMAC + HB,,-354.8828125,0.0
29400000,SMAC + HB,,-354.8828125,0.0
29500000,SMAC + HB,,-354.8828125,0.0
29600000,SMAC + HB,,-354.8828125,0.0
29700000,SMAC + HB,,-354.8828125,0.0
29800000,SMAC + HB,,-354.8828125,0.0
29900000,SMAC + HB,,-354.8828125,0.0
30000000,SMAC + HB,,-354.8828125,0.0
30100000,SMAC + HB,,-354.8828125,0.0
30200000,SMAC + HB,,-354.8828125,0.0
30300000,SMAC + HB,,-354.8828125,0.0
30400000,SMAC + HB,,-354.8828125,0.0
30500000,SMAC + HB,,-354.8828125,0.0
30600000,SMAC + HB,,-354.8828125,0.0
30700000,SMAC + HB,,-354.8828125,0.0
30800000,SMAC + HB,,-354.8828125,0.0
30900000,SMAC + HB,,-354.8828125,0.0
31000000,SMAC + HB,,-354.8828125,0.0
31100000,SMAC + HB,,-354.8828125,0.0
31200000,SMAC + HB,,-354.8828125,0.0
31300000,SMAC + HB,,-354.8828125,0.0
31400000,SMAC + HB,,-354.8828125,0.0
31500000,SMAC + HB,,-354.8828125,0.0
31600000,SMAC + HB,,-354.8828125,0.0
31700000,SMAC + HB,,-354.8828125,0.0
31800000,SMAC + HB,,-354.8828125,0.0
31900000,SMAC + HB,,-294.7265625,0.0
32000000,SMAC + HB,,-294.7265625,0.0
32100000,SMAC + HB,,-294.7265625,0.0
32200000,SMAC + HB,,-294.7265625,0.0
32300000,SMAC + HB,,-294.7265625,0.0
32400000,SMAC + HB,,-294.7265625,0.0
32500000,SMAC + HB,,-294.7265625,0.0
32600000,SMAC + HB,,-294.7265625,0.0
32700000,SMAC + HB,,-294.7265625,0.0
32800000,SMAC + HB,,-294.7265625,0.0
32900000,SMAC + HB,,-294.7265625,0.0
33000000,SMAC + HB,,-294.7265625,0.0
33100000,SMAC + HB,,-294.7265625,0.0
33200000,SMAC + HB,,-294.7265625,0.0
33300000,SMAC + HB,,-294.7265625,0.0
33400000,SMAC + HB,,-294.7265625,0.0
33500000,SMAC + HB,,-294.7265625,0.0
33600000,SMAC + HB,,-294.7265625,0.0
33700000,SMAC + HB,,-294.7265625,0.0
33800000,SMAC + HB,,-294.7265625,0.0
33900000,SMAC + HB,,-294.7265625,0.0
34000000,SMAC + HB,,-294.7265625,0.0
34100000,SMAC + HB,,-294.7265625,0.0
34200000,SMAC + HB,,-294.7265625,0.0
34300000,SMAC + HB,,-294.7265625,0.0
34400000,SMAC + HB,,-294.7265625,0.0
34500000,SMAC + HB,,-294.7265625,0.0
34600000,SMAC + HB,,-294.7265625,0.0
34700000,SMAC + HB,,-294.7265625,0.0
34800000,SMAC + HB,,-294.7265625,0.0
34900000,SMAC + HB,,-294.7265625,0.0
35000000,SMAC + HB,,-294.7265625,0.0
35100000,SMAC + HB,,-294.7265625,0.0
35200000,SMAC + HB,,-294.7265625,0.0
35300000,SMAC + HB,,-294.7265625,0.0
35400000,SMAC + HB,,-294.7265625,0.0
35500000,SMAC + HB,,-294.7265625,0.0
35600000,SMAC + HB,,-294.7265625,0.0
35700000,SMAC + HB,,-294.7265625,0.0
35800000,SMAC + HB,,-294.7265625,0.0
35900000,SMAC + HB,,-294.7265625,0.0
36000000,SMAC + HB,,-294.7265625,0.0
36100000,SMAC + HB,,-294.7265625,0.0
36200000,SMAC + HB,,-294.7265625,0.0
36300000,SMAC + HB,,-294.7265625,0.0
36400000,SMAC + HB,,-294.7265625,0.0
36500000,SMAC + HB,,-294.7265625,0.0
36600000,SMAC + HB,,-294.7265625,0.0
36700000,SMAC + HB,,-294.7265625,0.0
36800000,SMAC + HB,,-294.7265625,0.0
36900000,SMAC + HB,,-294.7265625,0.0
37000000,SMAC + HB,,-294.7265625,0.0
37100000,SMAC + HB,,-294.7265625,0.0
